Customer ID,Product ID,Category,Sub-Category,Product Name
AG-10495,OFF-PA-10000673,Office Supplies,Paper,"Post-it �Important Message� Note Pad, Neon Colors, 50 Sheets/Pad"
AG-10495,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages"
AG-10495,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office
AG-10495,OFF-LA-10002043,Office Supplies,Labels,Avery 489
SC-20725,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders
SC-20725,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker
JO-15280,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top"
TB-21520,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper
TB-21520,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse
TB-21520,OFF-PA-10004100,Office Supplies,Paper,Xerox 216
AH-10195,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine
AH-10195,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
AH-10195,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener
NZ-18565,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips
NZ-18565,OFF-LA-10004689,Office Supplies,Labels,Avery 512
NZ-18565,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930
NZ-18565,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish"
KL-16555,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock"
KL-16555,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs
KL-16555,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
KL-16555,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
KL-16555,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box"
JD-15895,OFF-PA-10002105,Office Supplies,Paper,Xerox 223
JD-15895,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
JD-15895,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939
JD-15895,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"
JD-15895,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
JH-15910,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables
AS-10225,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
KB-16600,OFF-AR-10003651,Office Supplies,Art,Newell 350
CR-12625,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack"
CR-12625,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
SH-20395,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils
BP-11185,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
BP-11185,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
BP-11185,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany"
BP-11185,OFF-LA-10000634,Office Supplies,Labels,Avery 509
TS-21205,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black"
AG-10525,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone
AG-10525,OFF-PA-10001937,Office Supplies,Paper,Xerox 21
SP-20860,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670"
NM-18445,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair
NM-18445,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier
NM-18445,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550
NM-18445,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router
NM-18445,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black"
FA-14230,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips
GK-14620,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers
GK-14620,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800
DJ-13510,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp
PO-18850,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone
PO-18850,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black"
PO-18850,FUR-CH-10003312,Furniture,Chairs,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs
PO-18850,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels
PO-18850,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
JL-15850,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone
JL-15850,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers
JL-15850,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels
DB-13615,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders
DB-13615,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier
DB-13615,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders
AC-10420,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders
AC-10420,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables
KL-16645,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black"
JD-15895,OFF-AR-10000122,Office Supplies,Art,Newell 314
JD-15895,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine
JD-15895,OFF-FA-10002780,Office Supplies,Fasteners,Staples
JD-15895,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White"
CS-12130,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer
CC-12550,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
TD-20995,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box"
TD-20995,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper
TD-20995,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip"
AB-10060,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub
AB-10060,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881
AB-10060,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders
AB-10060,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881
AB-10060,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System
JL-15505,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases
JL-15505,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box"
JL-15505,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
JL-15505,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�"
HK-14890,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes
VB-21745,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection
VB-21745,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
KW-16435,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2"""
KW-16435,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair
KW-16435,OFF-AR-10003732,Office Supplies,Art,Newell 333
KW-16435,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories
JD-16060,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
MK-17905,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones �Snap� Scratch Pad Binder Tool for Ring Binders
MK-17905,OFF-SU-10001225,Office Supplies,Supplies,Staple remover
MK-17905,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File
MK-17905,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
GT-14755,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930
GT-14755,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File
AG-10900,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels
AG-10900,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit�Smart WiFi Router
AG-10900,OFF-AR-10000658,Office Supplies,Art,Newell 324
AG-10900,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite
MM-18280,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960
AR-10405,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"
RA-19915,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber
RA-19915,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote
RA-19915,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
AS-10285,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection
AS-10285,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8"""
LA-16780,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card
DO-13435,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
DO-13435,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200
DK-13225,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server
DK-13225,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive
NG-18430,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils
MV-18190,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders"
MV-18190,TEC-AC-10001998,Technology,Accessories,Logitech�LS21 Speaker System - PC Multimedia - 2.1-CH - Wired
JG-15115,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone
JG-15115,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier
BP-11095,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
VP-21730,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders
SS-20140,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma
SS-20140,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958
HP-14815,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors"
AG-10675,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File
AG-10675,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
AG-10675,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System"
AG-10675,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card
LF-17185,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974
SP-20650,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
RF-19840,OFF-AP-10004249,Office Supplies,Appliances,Staple holder
KH-16510,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card
KH-16510,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier
KH-16510,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page"
KH-16510,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
KH-16510,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4"""
KH-16510,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels
KH-16510,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908
KH-16510,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine
KH-16510,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair
KC-16675,OFF-PA-10000157,Office Supplies,Paper,Xerox 191
KC-16675,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs
CJ-12010,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener
PB-19150,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs
VB-21745,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987
SP-20860,OFF-AR-10001573,Office Supplies,Art,American Pencil
SP-20860,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window"
JE-15745,TEC-AC-10004114,Technology,Accessories,KeyTronic�6101 Series -�Keyboard�- Black
MP-17965,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black"
MP-17965,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files
NF-18385,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
JM-15265,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame
JM-15265,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System
SD-20485,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner"
KH-16630,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil
RB-19795,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System
RB-19795,TEC-AC-10004659,Technology,Accessories,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB
RB-19795,TEC-AC-10004659,Technology,Accessories,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB
RB-19795,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma
DB-13060,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart
MK-18160,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers
MK-18160,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard
PO-19180,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"
PO-19180,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908
BB-11545,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897
CV-12805,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair
PK-19075,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame
PK-19075,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
PK-19075,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
PK-19075,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream"
PK-19075,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair
PK-19075,OFF-LA-10001317,Office Supplies,Labels,Avery 520
TB-21595,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
RB-19360,OFF-AR-10000588,Office Supplies,Art,Newell 345
RB-19360,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer
RB-19360,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
RB-19360,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils
RB-19360,OFF-AR-10004974,Office Supplies,Art,Newell 342
RB-19360,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S
EB-13705,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables
EB-13705,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer
KH-16630,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive
SC-20095,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray"
NF-18385,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
NF-18385,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope
JH-15985,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner
JH-15985,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse
JH-15985,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock
TN-21040,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories
TN-21040,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table
TN-21040,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back
TN-21040,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener
TN-21040,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote"
JS-15940,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection
DS-13180,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library
CC-12670,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket
MH-17785,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
JP-15520,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
JP-15520,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish"
JP-15520,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3
JP-15520,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
JP-15520,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4"""
JP-15520,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912
KH-16690,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless
JE-15475,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
JG-15805,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils
JG-15805,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size"
XP-21865,TEC-AC-10001445,Technology,Accessories,Imation�USB 2.0 Swivel�Flash Drive�USB�flash drive�- 4 GB - Pink
EM-14065,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind"
EM-14065,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse
MT-18070,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing
MT-18070,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases
MT-18070,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock
SA-20830,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S
CW-11905,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader
CW-11905,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse
CW-11905,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
AJ-10960,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving
AJ-10960,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes
SS-20590,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive
RO-19780,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table
MD-17350,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White"
SC-20095,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips
SC-20095,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
SC-20095,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair
SC-20095,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories
MY-17380,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders
MY-17380,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers
MY-17380,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter
MY-17380,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets
MY-17380,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
